,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
214,0.651,0.904,1,-4.103,1,0.0383,0.0249,0.000103,0.184,0.966,105.085,audio_features,6Tf3FCVDL3qDM7IiBjUZh6,spotify:track:6Tf3FCVDL3qDM7IiBjUZh6,https://api.spotify.com/v1/tracks/6Tf3FCVDL3qDM7IiBjUZh6,https://api.spotify.com/v1/audio-analysis/6Tf3FCVDL3qDM7IiBjUZh6,178233,4,Solo
215,0.49,0.878,2,-5.111,1,0.0499,0.00131,0.0,0.103,0.772,145.476,audio_features,3IlArHxUrBBlUT67XXGnbH,spotify:track:3IlArHxUrBBlUT67XXGnbH,https://api.spotify.com/v1/tracks/3IlArHxUrBBlUT67XXGnbH,https://api.spotify.com/v1/audio-analysis/3IlArHxUrBBlUT67XXGnbH,177529,4,Tell Me
216,0.69,0.82,2,-8.74,1,0.0367,0.358,2.28e-05,0.0671,0.827,103.994,audio_features,5QbZ2liHjmV27XMmRoEquv,spotify:track:5QbZ2liHjmV27XMmRoEquv,https://api.spotify.com/v1/tracks/5QbZ2liHjmV27XMmRoEquv,https://api.spotify.com/v1/audio-analysis/5QbZ2liHjmV27XMmRoEquv,197619,4,Fly on the Wings of Love
217,0.534,0.85,7,-3.004,0,0.0613,0.0539,1.7e-06,0.278,0.47,122.798,audio_features,27L4okgASeyUAzZ7etleyQ,spotify:track:27L4okgASeyUAzZ7etleyQ,https://api.spotify.com/v1/tracks/27L4okgASeyUAzZ7etleyQ,https://api.spotify.com/v1/audio-analysis/27L4okgASeyUAzZ7etleyQ,182813,4,When Spirits Are Calling My Name
218,0.547,0.84,5,-6.98,1,0.0389,0.0934,6.74e-05,0.16,0.619,135.258,audio_features,4R2tCloerHegAfPWjR3o7d,spotify:track:4R2tCloerHegAfPWjR3o7d,https://api.spotify.com/v1/tracks/4R2tCloerHegAfPWjR3o7d,https://api.spotify.com/v1/audio-analysis/4R2tCloerHegAfPWjR3o7d,186018,4,My Star
219,0.421,0.475,4,-6.225,1,0.0317,0.583,0.0,0.155,0.279,76.007,audio_features,7kG3nv4PDzzpWtMA3kS30q,spotify:track:7kG3nv4PDzzpWtMA3kS30q,https://api.spotify.com/v1/tracks/7kG3nv4PDzzpWtMA3kS30q,https://api.spotify.com/v1/audio-analysis/7kG3nv4PDzzpWtMA3kS30q,186427,4,Millennium of Love
220,0.646,0.874,9,-6.41,1,0.0489,0.303,0.0,0.216,0.87,124.017,audio_features,2nhY8qimED269sup4XzyaA,spotify:track:2nhY8qimED269sup4XzyaA,https://api.spotify.com/v1/tracks/2nhY8qimED269sup4XzyaA,https://api.spotify.com/v1/audio-analysis/2nhY8qimED269sup4XzyaA,180465,4,Angel
221,0.566,0.621,7,-7.23,1,0.0621,0.249,0.0,0.0528,0.476,173.737,audio_features,1nYgrQQpJmeDLukAKH2Por,spotify:track:1nYgrQQpJmeDLukAKH2Por,https://api.spotify.com/v1/tracks/1nYgrQQpJmeDLukAKH2Por,https://api.spotify.com/v1/audio-analysis/1nYgrQQpJmeDLukAKH2Por,186387,4,Hano
222,0.484,0.477,9,-6.953,1,0.0284,0.626,0.0,0.0987,0.107,125.789,audio_features,3d1jFD6GZdBev8CVsuHZkU,spotify:track:3d1jFD6GZdBev8CVsuHZkU,https://api.spotify.com/v1/tracks/3d1jFD6GZdBev8CVsuHZkU,https://api.spotify.com/v1/audio-analysis/3d1jFD6GZdBev8CVsuHZkU,184147,4,On My Own
223,0.601,0.864,1,-2.635,0,0.0383,0.0608,0.0,0.243,0.561,136.961,audio_features,4W7sgrHikz4hbndXFQJzBu,spotify:track:4W7sgrHikz4hbndXFQJzBu,https://api.spotify.com/v1/tracks/4W7sgrHikz4hbndXFQJzBu,https://api.spotify.com/v1/audio-analysis/4W7sgrHikz4hbndXFQJzBu,187093,4,Listen to Your Heartbeat
224,0.762,0.727,10,-7.329,0,0.065,0.11,0.0,0.141,0.873,120.002,audio_features,02AK9DE6ttEbcFxMOim4YZ,spotify:track:02AK9DE6ttEbcFxMOim4YZ,https://api.spotify.com/v1/tracks/02AK9DE6ttEbcFxMOim4YZ,https://api.spotify.com/v1/audio-analysis/02AK9DE6ttEbcFxMOim4YZ,198800,4,You Got Style
225,0.709,0.95,6,-4.968,0,0.212,0.492,0.0,0.266,0.817,153.016,audio_features,1iHFWsT4LpI4cbLNWenPPl,spotify:track:1iHFWsT4LpI4cbLNWenPPl,https://api.spotify.com/v1/tracks/1iHFWsT4LpI4cbLNWenPPl,https://api.spotify.com/v1/audio-analysis/1iHFWsT4LpI4cbLNWenPPl,180267,4,Too Much
226,0.496,0.779,5,-6.434,1,0.104,0.139,0.000449,0.12,0.271,120.087,audio_features,2xLkn0gnAWtCa0C1EGzNMj,spotify:track:2xLkn0gnAWtCa0C1EGzNMj,https://api.spotify.com/v1/tracks/2xLkn0gnAWtCa0C1EGzNMj,https://api.spotify.com/v1/audio-analysis/2xLkn0gnAWtCa0C1EGzNMj,178160,4,Strings of My Heart
227,0.589,0.902,4,-3.725,0,0.047,0.000698,0.00025,0.0795,0.374,104.965,audio_features,0so2Jlze25HJtPYZnEUMzr,spotify:track:0so2Jlze25HJtPYZnEUMzr,https://api.spotify.com/v1/tracks/0so2Jlze25HJtPYZnEUMzr,https://api.spotify.com/v1/audio-analysis/0so2Jlze25HJtPYZnEUMzr,213063,4,Dile que la quiero
228,0.479,0.54,7,-6.585,1,0.0249,0.201,1.42e-05,0.749,0.269,75.514,audio_features,1e4FRolQXqfRf8DgttsnM5,spotify:track:1e4FRolQXqfRf8DgttsnM5,https://api.spotify.com/v1/tracks/1e4FRolQXqfRf8DgttsnM5,https://api.spotify.com/v1/audio-analysis/1e4FRolQXqfRf8DgttsnM5,294200,4,Wer Liebe lebt
229,0.682,0.933,9,-5.758,0,0.0809,0.144,0.0,0.0467,0.611,125.93,audio_features,2TumtigUX7Z0RCiBlFT8YL,spotify:track:2TumtigUX7Z0RCiBlFT8YL,https://api.spotify.com/v1/tracks/2TumtigUX7Z0RCiBlFT8YL,https://api.spotify.com/v1/audio-analysis/2TumtigUX7Z0RCiBlFT8YL,176667,4,Another Summer Night
230,0.572,0.95,11,-3.784,0,0.042,0.059,0.000225,0.195,0.798,124.017,audio_features,2byZAXWOqDx3w8suK3btui,spotify:track:2byZAXWOqDx3w8suK3btui,https://api.spotify.com/v1/tracks/2byZAXWOqDx3w8suK3btui,https://api.spotify.com/v1/audio-analysis/2byZAXWOqDx3w8suK3btui,177213,4,I Would Die for You
231,0.727,0.859,10,-6.678,1,0.0508,0.0526,0.0,0.0714,0.554,108.04,audio_features,7mx6IZujrnfHLBmqcIOxIe,spotify:track:7mx6IZujrnfHLBmqcIOxIe,https://api.spotify.com/v1/tracks/7mx6IZujrnfHLBmqcIOxIe,https://api.spotify.com/v1/audio-analysis/7mx6IZujrnfHLBmqcIOxIe,181333,4,Never Ever Let You Go
232,0.676,0.954,10,-7.303,1,0.0419,0.00238,0.00138,0.0595,0.534,136.983,audio_features,6xYiDyTUtuTH0XEpjtgL4T,spotify:track:6xYiDyTUtuTH0XEpjtgL4T,https://api.spotify.com/v1/tracks/6xYiDyTUtuTH0XEpjtgL4T,https://api.spotify.com/v1/audio-analysis/6xYiDyTUtuTH0XEpjtgL4T,197867,4,Gimme
233,0.764,0.579,5,-7.407,1,0.0338,0.108,0.0,0.326,0.531,98.042,audio_features,0knrm9iqhUjf9wT0rZCfFl,spotify:track:0knrm9iqhUjf9wT0rZCfFl,https://api.spotify.com/v1/tracks/0knrm9iqhUjf9wT0rZCfFl,https://api.spotify.com/v1/audio-analysis/0knrm9iqhUjf9wT0rZCfFl,186307,4,Everything I Want
234,0.796,0.896,2,-5.563,0,0.0624,0.109,0.0,0.328,0.875,122.016,audio_features,2enzh6VXgVpChs2Z4p3dil,spotify:track:2enzh6VXgVpChs2Z4p3dil,https://api.spotify.com/v1/tracks/2enzh6VXgVpChs2Z4p3dil,https://api.spotify.com/v1/audio-analysis/2enzh6VXgVpChs2Z4p3dil,179592,4,Northern Girl
235,0.695,0.878,6,-4.378,1,0.0307,0.0552,1.53e-05,0.329,0.97,128.013,audio_features,7uSeUTnMWH7CgEyl2rNtMC,spotify:track:7uSeUTnMWH7CgEyl2rNtMC,https://api.spotify.com/v1/tracks/7uSeUTnMWH7CgEyl2rNtMC,https://api.spotify.com/v1/audio-analysis/7uSeUTnMWH7CgEyl2rNtMC,172667,4,Runaway
236,0.792,0.68,2,-8.383,0,0.0503,0.396,0.0,0.2,0.922,126.092,audio_features,79Ra1Yy8TeIW3kdu2JSZLt,spotify:track:79Ra1Yy8TeIW3kdu2JSZLt,https://api.spotify.com/v1/tracks/79Ra1Yy8TeIW3kdu2JSZLt,https://api.spotify.com/v1/audio-analysis/79Ra1Yy8TeIW3kdu2JSZLt,187066,4,Addicted to You
237,0.574,0.874,2,-6.507,1,0.0416,0.00204,0.0,0.309,0.76,140.045,audio_features,5Wuo6QOB41oIC4qVVteZ4O,spotify:track:5Wuo6QOB41oIC4qVVteZ4O,https://api.spotify.com/v1/tracks/5Wuo6QOB41oIC4qVVteZ4O,https://api.spotify.com/v1/audio-analysis/5Wuo6QOB41oIC4qVVteZ4O,182067,3,Samo ljubezen
238,0.669,0.814,7,-6.469,1,0.0496,0.0243,9.29e-05,0.214,0.899,144.043,audio_features,70tFqMdkFXCPeirRaLAKKM,spotify:track:70tFqMdkFXCPeirRaLAKKM,https://api.spotify.com/v1/tracks/70tFqMdkFXCPeirRaLAKKM,https://api.spotify.com/v1/audio-analysis/70tFqMdkFXCPeirRaLAKKM,181023,4,I Wanna
239,0.497,0.734,4,-8.255,1,0.0381,0.0321,0.0,0.15,0.601,105.101,audio_features,5hMDxWHp8EdhJLLtqsFtXn,spotify:track:5hMDxWHp8EdhJLLtqsFtXn,https://api.spotify.com/v1/tracks/5hMDxWHp8EdhJLLtqsFtXn,https://api.spotify.com/v1/audio-analysis/5hMDxWHp8EdhJLLtqsFtXn,181580,4,Open Your Heart
240,0.798,0.496,4,-9.867,1,0.337,0.0208,0.000262,0.0651,0.881,172.645,audio_features,4icOtq9jmgpmURhMRv0ZRN,spotify:track:4icOtq9jmgpmURhMRv0ZRN,https://api.spotify.com/v1/tracks/4icOtq9jmgpmURhMRv0ZRN,https://api.spotify.com/v1/audio-analysis/4icOtq9jmgpmURhMRv0ZRN,180400,4,Weil der Mensch zahlt
241,0.596,0.837,2,-5.923,1,0.0433,0.115,0.0,0.171,0.663,103.945,audio_features,0ZO6ZOgVzJyZbmauzo5HEK,spotify:track:0ZO6ZOgVzJyZbmauzo5HEK,https://api.spotify.com/v1/tracks/0ZO6ZOgVzJyZbmauzo5HEK,https://api.spotify.com/v1/audio-analysis/0ZO6ZOgVzJyZbmauzo5HEK,205173,4,Weve Got the World
242,0.799,0.741,4,-7.341,0,0.207,0.0569,0.00146,0.342,0.587,95.02,audio_features,6eSegCmgoWltb2VKsXmLOa,spotify:track:6eSegCmgoWltb2VKsXmLOa,https://api.spotify.com/v1/tracks/6eSegCmgoWltb2VKsXmLOa,https://api.spotify.com/v1/audio-analysis/6eSegCmgoWltb2VKsXmLOa,181627,4,Everyway That I Can
243,0.692,0.828,4,-5.086,0,0.0414,0.0347,0.0,0.12,0.66,120.005,audio_features,2kXwLDnszt2QdwbbzXF1l2,spotify:track:2kXwLDnszt2QdwbbzXF1l2,https://api.spotify.com/v1/tracks/2kXwLDnszt2QdwbbzXF1l2,https://api.spotify.com/v1/audio-analysis/2kXwLDnszt2QdwbbzXF1l2,174760,4,Feeling Alive
244,0.703,0.754,11,-7.536,0,0.04,0.00737,4.54e-05,0.347,0.602,130.009,audio_features,7Cf4bpnB164MgYLCPWd88h,spotify:track:7Cf4bpnB164MgYLCPWd88h,https://api.spotify.com/v1/tracks/7Cf4bpnB164MgYLCPWd88h,https://api.spotify.com/v1/audio-analysis/7Cf4bpnB164MgYLCPWd88h,180680,4,Dime
245,0.723,0.793,2,-6.957,0,0.0288,0.0212,3.75e-05,0.0633,0.971,126.003,audio_features,5PmYbatwMGlwR312TX4ki3,spotify:track:5PmYbatwMGlwR312TX4ki3,https://api.spotify.com/v1/tracks/5PmYbatwMGlwR312TX4ki3,https://api.spotify.com/v1/audio-analysis/5PmYbatwMGlwR312TX4ki3,176093,4,Cry Baby
246,0.55,0.77,3,-6.036,0,0.0415,0.53,0.000562,0.324,0.577,170.063,audio_features,4aC42ieFQHlvmaFdAFQLtG,spotify:track:4aC42ieFQHlvmaFdAFQLtG,https://api.spotify.com/v1/tracks/4aC42ieFQHlvmaFdAFQLtG,https://api.spotify.com/v1/audio-analysis/4aC42ieFQHlvmaFdAFQLtG,259533,4,Never Let You Go
247,0.559,0.792,7,-6.083,0,0.0304,0.2,0.0,0.141,0.644,85.004,audio_features,3z6rnKobVgVCYIDy43MU7z,spotify:track:3z6rnKobVgVCYIDy43MU7z,https://api.spotify.com/v1/tracks/3z6rnKobVgVCYIDy43MU7z,https://api.spotify.com/v1/audio-analysis/3z6rnKobVgVCYIDy43MU7z,247933,4,Sanomi
248,0.546,0.894,4,-3.727,0,0.059,0.529,0.0,0.338,0.76,167.984,audio_features,7vN1yJFrOPTQ6rNvxyQnou,spotify:track:7vN1yJFrOPTQ6rNvxyQnou,https://api.spotify.com/v1/tracks/7vN1yJFrOPTQ6rNvxyQnou,https://api.spotify.com/v1/audio-analysis/7vN1yJFrOPTQ6rNvxyQnou,185973,4,Dont Break My Heart
249,0.563,0.933,2,-3.613,1,0.0625,0.0281,0.0,0.128,0.579,132.012,audio_features,1KMl8EuoBAXKEmQT3PtNGQ,spotify:track:1KMl8EuoBAXKEmQT3PtNGQ,https://api.spotify.com/v1/tracks/1KMl8EuoBAXKEmQT3PtNGQ,https://api.spotify.com/v1/audio-analysis/1KMl8EuoBAXKEmQT3PtNGQ,181853,4,Give Me Your Love
250,0.713,0.893,3,-5.546,1,0.0323,0.0101,1.24e-05,0.175,0.97,139.971,audio_features,16chob1dFbhZecEQHqpH3c,spotify:track:16chob1dFbhZecEQHqpH3c,https://api.spotify.com/v1/tracks/16chob1dFbhZecEQHqpH3c,https://api.spotify.com/v1/audio-analysis/16chob1dFbhZecEQHqpH3c,182387,4,Nanana
251,0.703,0.858,9,-8.195,0,0.0583,0.00937,0.0,0.409,0.816,137.999,audio_features,4PprMtbcQr6pVizW8yD3o9,spotify:track:4PprMtbcQr6pVizW8yD3o9,https://api.spotify.com/v1/tracks/4PprMtbcQr6pVizW8yD3o9,https://api.spotify.com/v1/audio-analysis/4PprMtbcQr6pVizW8yD3o9,181186,4,Takes  to Tango
252,0.655,0.607,3,-7.415,1,0.0304,0.0124,3.09e-05,0.109,0.599,104.991,audio_features,37gs9VkuVXzyAZVysu9OoW,spotify:track:37gs9VkuVXzyAZVysu9OoW,https://api.spotify.com/v1/tracks/37gs9VkuVXzyAZVysu9OoW,https://api.spotify.com/v1/audio-analysis/37gs9VkuVXzyAZVysu9OoW,183600,4,Dziesma par laimi
253,0.687,0.911,6,-3.366,1,0.0286,0.122,0.0,0.0615,0.772,131.96,audio_features,2XfCuDhuBGHKfh275UAUUe,spotify:track:2XfCuDhuBGHKfh275UAUUe,https://api.spotify.com/v1/tracks/2XfCuDhuBGHKfh275UAUUe,https://api.spotify.com/v1/audio-analysis/2XfCuDhuBGHKfh275UAUUe,179787,4,Jugarem a estimarnos
254,0.703,0.874,5,-4.251,0,0.0592,0.233,0.0,0.311,0.666,124.965,audio_features,14Q7wl2755cbjV36G2ByIw,spotify:track:14Q7wl2755cbjV36G2ByIw,https://api.spotify.com/v1/tracks/14Q7wl2755cbjV36G2ByIw,https://api.spotify.com/v1/audio-analysis/14Q7wl2755cbjV36G2ByIw,185467,4,On Again Off Again
255,0.733,0.919,9,-4.69,0,0.0461,0.0347,0.000308,0.0924,0.658,113.009,audio_features,2xagoLNhrbVA2fpOkxs2Ze,spotify:track:2xagoLNhrbVA2fpOkxs2Ze,https://api.spotify.com/v1/tracks/2xagoLNhrbVA2fpOkxs2Ze,https://api.spotify.com/v1/audio-analysis/2xagoLNhrbVA2fpOkxs2Ze,180587,4,Shake It
256,0.717,0.935,9,-3.175,0,0.0957,0.155,0.0,0.0584,0.79,136.033,audio_features,48PqxCGBzqKJjRVJnR0fDB,spotify:track:48PqxCGBzqKJjRVJnR0fDB,https://api.spotify.com/v1/tracks/48PqxCGBzqKJjRVJnR0fDB,https://api.spotify.com/v1/audio-analysis/48PqxCGBzqKJjRVJnR0fDB,183547,1,Life
257,0.598,0.928,0,-4.057,0,0.0549,0.0536,0.0,0.0894,0.821,95.002,audio_features,0PIQ9zBIuTB9PVljvvmP9B,spotify:track:0PIQ9zBIuTB9PVljvvmP9B,https://api.spotify.com/v1/tracks/0PIQ9zBIuTB9PVljvvmP9B,https://api.spotify.com/v1/audio-analysis/0PIQ9zBIuTB9PVljvvmP9B,182053,4,Stay Forever
258,0.598,0.493,8,-8.755,0,0.0295,0.65,0.000616,0.107,0.494,106.988,audio_features,32ChLaXKTvGtbSIlkrpnqO,spotify:track:32ChLaXKTvGtbSIlkrpnqO,https://api.spotify.com/v1/tracks/32ChLaXKTvGtbSIlkrpnqO,https://api.spotify.com/v1/audio-analysis/32ChLaXKTvGtbSIlkrpnqO,184000,4,You Are the Only One
259,0.762,0.753,1,-7.71,1,0.0412,0.00209,0.000284,0.0879,0.635,134.019,audio_features,2wdhxJI8rvKq1VCRZsiEuA,spotify:track:2wdhxJI8rvKq1VCRZsiEuA,https://api.spotify.com/v1/tracks/2wdhxJI8rvKq1VCRZsiEuA,https://api.spotify.com/v1/audio-analysis/2wdhxJI8rvKq1VCRZsiEuA,174960,4,In the Disco
260,0.428,0.463,7,-10.789,1,0.0322,0.235,0.0,0.332,0.701,77.147,audio_features,0m6YkCLYZYmIcGtptmJH59,spotify:track:0m6YkCLYZYmIcGtptmJH59,https://api.spotify.com/v1/tracks/0m6YkCLYZYmIcGtptmJH59,https://api.spotify.com/v1/audio-analysis/0m6YkCLYZYmIcGtptmJH59,190775,4,Without You
261,0.736,0.943,9,-6.649,0,0.13,0.206,0.0,0.301,0.748,102.005,audio_features,7htPtEKuXTDQdUfpz6h2XO,spotify:track:7htPtEKuXTDQdUfpz6h2XO,https://api.spotify.com/v1/tracks/7htPtEKuXTDQdUfpz6h2XO,https://api.spotify.com/v1/audio-analysis/7htPtEKuXTDQdUfpz6h2XO,179061,4,Para llenarme de ti
262,0.623,0.522,5,-6.621,1,0.0291,0.288,0.0,0.0769,0.318,129.9,audio_features,3SsbrlJBqqakD5PF3jtO4k,spotify:track:3SsbrlJBqqakD5PF3jtO4k,https://api.spotify.com/v1/tracks/3SsbrlJBqqakD5PF3jtO4k,https://api.spotify.com/v1/audio-analysis/3SsbrlJBqqakD5PF3jtO4k,191240,4,Du bist
263,0.505,0.617,3,-5.976,1,0.0266,0.0989,0.0,0.107,0.315,100.414,audio_features,3qB7BwmLWd6QWyd26QevOj,spotify:track:3qB7BwmLWd6QWyd26QevOj,https://api.spotify.com/v1/tracks/3qB7BwmLWd6QWyd26QevOj,https://api.spotify.com/v1/audio-analysis/3qB7BwmLWd6QWyd26QevOj,185773,4,High
264,0.737,0.352,9,-9.319,1,0.0337,0.712,0.0,0.102,0.494,98.018,audio_features,38BOqNwnYLMBZuJ5COw4n8,spotify:track:38BOqNwnYLMBZuJ5COw4n8,https://api.spotify.com/v1/tracks/38BOqNwnYLMBZuJ5COw4n8,https://api.spotify.com/v1/audio-analysis/38BOqNwnYLMBZuJ5COw4n8,182573,4,Cant Wait Until Tonight
265,0.496,0.481,0,-10.431,1,0.0277,0.144,0.0,0.111,0.237,125.944,audio_features,28EIkUG3CBpIRDQh285jKP,spotify:track:28EIkUG3CBpIRDQh285jKP,https://api.spotify.com/v1/tracks/28EIkUG3CBpIRDQh285jKP,https://api.spotify.com/v1/audio-analysis/28EIkUG3CBpIRDQh285jKP,186133,4,Heaven
266,0.477,0.498,11,-7.952,1,0.0307,0.641,1.28e-06,0.168,0.361,147.988,audio_features,2w7K4PVdNAaGWwY9wlGzrb,spotify:track:2w7K4PVdNAaGWwY9wlGzrb,https://api.spotify.com/v1/tracks/2w7K4PVdNAaGWwY9wlGzrb,https://api.spotify.com/v1/audio-analysis/2w7K4PVdNAaGWwY9wlGzrb,184960,4,If My World Stopped Turning
267,0.64,0.791,0,-5.667,1,0.0374,0.00926,0.0,0.293,0.578,100.011,audio_features,1B2RXsTj0qe6VI84M9XGaT,spotify:track:1B2RXsTj0qe6VI84M9XGaT,https://api.spotify.com/v1/tracks/1B2RXsTj0qe6VI84M9XGaT,https://api.spotify.com/v1/audio-analysis/1B2RXsTj0qe6VI84M9XGaT,174880,4,Love Song
268,0.872,0.865,0,-5.257,0,0.0807,0.305,7.53e-05,0.0646,0.963,126.011,audio_features,396G1KsZaa1Ui0QXFXx4Iw,spotify:track:396G1KsZaa1Ui0QXFXx4Iw,https://api.spotify.com/v1/tracks/396G1KsZaa1Ui0QXFXx4Iw,https://api.spotify.com/v1/audio-analysis/396G1KsZaa1Ui0QXFXx4Iw,192013,4,For Real
269,0.685,0.946,11,-4.075,1,0.0283,0.0066,2.74e-05,0.0728,0.754,127.008,audio_features,6GsfMZzKZaUXlhDkZRuLe9,spotify:track:6GsfMZzKZaUXlhDkZRuLe9,https://api.spotify.com/v1/tracks/6GsfMZzKZaUXlhDkZRuLe9,https://api.spotify.com/v1/audio-analysis/6GsfMZzKZaUXlhDkZRuLe9,182600,4,It Hurts
270,0.601,0.698,6,-8.459,1,0.0574,0.143,2.96e-06,0.344,0.845,100.007,audio_features,4PRHkqTXHIwCw7NSdwlQJR,spotify:track:4PRHkqTXHIwCw7NSdwlQJR,https://api.spotify.com/v1/tracks/4PRHkqTXHIwCw7NSdwlQJR,https://api.spotify.com/v1/audio-analysis/4PRHkqTXHIwCw7NSdwlQJR,197108,4,Amar
271,0.366,0.9,2,-4.794,1,0.0502,0.0126,0.0,0.135,0.91,174.83,audio_features,4X0BpvZDqPAFp5HzNPONWd,spotify:track:4X0BpvZDqPAFp5HzNPONWd,https://api.spotify.com/v1/tracks/4X0BpvZDqPAFp5HzNPONWd,https://api.spotify.com/v1/audio-analysis/4X0BpvZDqPAFp5HzNPONWd,239507,4,Boonika bate doba
272,0.751,0.528,0,-6.122,1,0.0258,0.383,0.0,0.154,0.372,104.995,audio_features,08kylRNWYKmZzVtXJAnipO,spotify:track:08kylRNWYKmZzVtXJAnipO,https://api.spotify.com/v1/tracks/08kylRNWYKmZzVtXJAnipO,https://api.spotify.com/v1/audio-analysis/08kylRNWYKmZzVtXJAnipO,176440,4,The War Is Not Over
273,0.455,0.578,3,-6.25,1,0.0326,0.349,0.0,0.185,0.264,135.832,audio_features,1v3vB5ATJcXX32dN482dmn,spotify:track:1v3vB5ATJcXX32dN482dmn,https://api.spotify.com/v1/tracks/1v3vB5ATJcXX32dN482dmn,https://api.spotify.com/v1/audio-analysis/1v3vB5ATJcXX32dN482dmn,165893,4,My Impossible Dream
274,0.503,0.67,3,-5.771,0,0.0597,0.0165,0.0,0.361,0.66,149.844,audio_features,46P3Hgp98JG5t3sszNDaGu,spotify:track:46P3Hgp98JG5t3sszNDaGu,https://api.spotify.com/v1/tracks/46P3Hgp98JG5t3sszNDaGu,https://api.spotify.com/v1/audio-analysis/46P3Hgp98JG5t3sszNDaGu,193490,4,If I Had Your Love
275,0.684,0.961,10,-3.878,0,0.0559,0.0132,0.000194,0.433,0.875,116.038,audio_features,3JHiig0n7BYHfgetGexOKm,spotify:track:3JHiig0n7BYHfgetGexOKm,https://api.spotify.com/v1/tracks/3JHiig0n7BYHfgetGexOKm,https://api.spotify.com/v1/audio-analysis/3JHiig0n7BYHfgetGexOKm,180280,4,Lets Get Loud
276,0.459,0.797,4,-3.972,0,0.0391,0.0185,0.0,0.17,0.504,126.099,audio_features,1qFC3pztApxeFyERhza4hQ,spotify:track:1qFC3pztApxeFyERhza4hQ,https://api.spotify.com/v1/tracks/1qFC3pztApxeFyERhza4hQ,https://api.spotify.com/v1/audio-analysis/1qFC3pztApxeFyERhza4hQ,181493,4,In My Dreams
277,0.681,0.81,9,-5.569,1,0.0446,0.447,6.06e-06,0.0876,0.614,140.076,audio_features,1MaUE0VmsQwA0ktD0KDjv4,spotify:track:1MaUE0VmsQwA0ktD0KDjv4,https://api.spotify.com/v1/tracks/1MaUE0VmsQwA0ktD0KDjv4,https://api.spotify.com/v1/audio-analysis/1MaUE0VmsQwA0ktD0KDjv4,204893,4,Forogj vilag
278,0.651,0.601,8,-6.011,0,0.0445,0.106,0.0,0.218,0.397,74.977,audio_features,5A3CgtmKlYshcg5xKK9TUf,spotify:track:5A3CgtmKlYshcg5xKK9TUf,https://api.spotify.com/v1/tracks/5A3CgtmKlYshcg5xKK9TUf,https://api.spotify.com/v1/audio-analysis/5A3CgtmKlYshcg5xKK9TUf,182613,4,Why
279,0.619,0.676,2,-6.321,1,0.0542,0.279,0.0,0.0682,0.425,127.027,audio_features,0zOVfyrwPS7FY7REBQDlvD,spotify:track:0zOVfyrwPS7FY7REBQDlvD,https://api.spotify.com/v1/tracks/0zOVfyrwPS7FY7REBQDlvD,https://api.spotify.com/v1/audio-analysis/0zOVfyrwPS7FY7REBQDlvD,182147,4,Cool Vibes
280,0.563,0.614,0,-5.409,1,0.0603,0.537,0.0,0.2,0.46,147.888,audio_features,439X8Ol70ZIvKd0yWu3byx,spotify:track:439X8Ol70ZIvKd0yWu3byx,https://api.spotify.com/v1/tracks/439X8Ol70ZIvKd0yWu3byx,https://api.spotify.com/v1/audio-analysis/439X8Ol70ZIvKd0yWu3byx,187747,4,Lorraine
281,0.563,0.572,3,-6.17,0,0.0246,0.158,0.0,0.128,0.309,143.932,audio_features,3cIuruZf8LVAjejtA4EWOh,spotify:track:3cIuruZf8LVAjejtA4EWOh,https://api.spotify.com/v1/tracks/3cIuruZf8LVAjejtA4EWOh,https://api.spotify.com/v1/audio-analysis/3cIuruZf8LVAjejtA4EWOh,180320,4,Stop
282,0.422,0.181,1,-8.678,1,0.0323,0.95,0.0,0.104,0.117,117.796,audio_features,2I3um1j45dlxb3q3nHKKmx,spotify:track:2I3um1j45dlxb3q3nHKKmx,https://api.spotify.com/v1/tracks/2I3um1j45dlxb3q3nHKKmx,https://api.spotify.com/v1/audio-analysis/2I3um1j45dlxb3q3nHKKmx,261871,3,Angel
283,0.778,0.455,5,-15.867,1,0.206,0.000375,0.782,0.0919,0.353,130.008,audio_features,1tmGLWYMteJvcloFBxn8aw,spotify:track:1tmGLWYMteJvcloFBxn8aw,https://api.spotify.com/v1/tracks/1tmGLWYMteJvcloFBxn8aw,https://api.spotify.com/v1/audio-analysis/1tmGLWYMteJvcloFBxn8aw,398813,4,Rimi rimi ley
284,0.654,0.501,4,-9.716,1,0.091,0.168,0.0,0.205,0.614,78.036,audio_features,6DyufB83inmI1oqLqzGy4J,spotify:track:6DyufB83inmI1oqLqzGy4J,https://api.spotify.com/v1/tracks/6DyufB83inmI1oqLqzGy4J,https://api.spotify.com/v1/audio-analysis/6DyufB83inmI1oqLqzGy4J,224667,4,Run  Hide
285,0.775,0.744,6,-5.687,0,0.0366,0.197,7.99e-05,0.0261,0.963,112.993,audio_features,6LkCvCc9oFoLDv4DLhzTox,spotify:track:6LkCvCc9oFoLDv4DLhzTox,https://api.spotify.com/v1/tracks/6LkCvCc9oFoLDv4DLhzTox,https://api.spotify.com/v1/audio-analysis/6LkCvCc9oFoLDv4DLhzTox,175067,4,My Number One
